submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
03/06/2021,Utah,374438,374438.0,0.0,570,0.0,1975,1919.0,56.0,5,0.0,03/07/2021 02:51:40 PM,Agree,Agree
03/06/2021,Texas,2683865,,,5570,1235.0,47057,,,97,0.0,03/08/2021 12:00:00 AM,Not agree,Not agree
03/06/2021,New Mexico,186742,,,282,0.0,3680,,,10,0.0,03/08/2021 12:00:00 AM,,Not agree
03/06/2021,West Virginia,133290,106513.0,26777.0,326,72.0,2323,,,5,-3.0,03/07/2021 02:51:40 PM,Agree,Not agree
03/06/2021,Pennsylvania,953246,817831.0,135415.0,2863,804.0,24317,,,55,41.0,03/06/2021 12:00:00 AM,Agree,Not agree
03/06/2021,Hawaii,27774,,,119,38.0,441,,,1,0.0,03/07/2021 02:51:40 PM,Not agree,Not agree
03/06/2021,Iowa,339258,,,484,122.0,5552,,,3,3.0,03/07/2021 02:51:40 PM,Not agree,Not agree
03/06/2021,New York,938986,,,3568,0.0,18201,,,35,0.0,03/07/2021 02:51:40 PM,Not agree,Not agree
03/06/2021,Colorado,444476,416718.0,27758.0,997,87.0,5986,5251.0,735.0,0,-1.0,03/06/2021 12:00:00 AM,Agree,Agree
03/06/2021,Kansas,295861,240153.0,55708.0,0,0.0,4812,,,0,0.0,03/07/2021 02:51:40 PM,Agree,
03/06/2021,Arkansas,324653,,,327,79.0,5297,,,14,3.0,03/07/2021 02:51:40 PM,Not agree,Not agree
03/06/2021,North Dakota,100391,94928.0,5463.0,113,51.0,1449,,,1,0.0,03/07/2021 02:51:40 PM,Agree,Not agree
03/06/2021,Tennessee,774469,648922.0,125547.0,1222,441.0,11534,9272.0,2262.0,33,9.0,03/05/2021 12:00:00 AM,Agree,Agree
03/06/2021,South Dakota,113378,,,149,28.0,1898,1539.0,359.0,2,1.0,03/07/2021 02:51:40 PM,,Agree
03/06/2021,Georgia,1021778,827397.0,194381.0,2269,989.0,17905,15597.0,2308.0,90,19.0,03/07/2021 02:51:40 PM,Agree,Agree
03/06/2021,Vermont,14795,,,119,2.0,206,,,1,0.0,03/08/2021 12:00:00 AM,Not agree,Not agree
03/06/2021,Minnesota,489116,,,946,148.0,6614,6272.0,342.0,12,1.0,03/07/2021 02:51:40 PM,,Agree
03/06/2021,Virginia,584537,460273.0,124264.0,1477,-100.0,9519,8090.0,1429.0,91,50.0,03/06/2021 12:00:00 AM,Agree,Agree
03/06/2021,Wisconsin,621277,566364.0,54913.0,614,408.0,7102,6478.0,624.0,8,7.0,03/07/2021 02:51:40 PM,Agree,Agree
03/06/2021,North Carolina,863398,756877.0,106521.0,1744,427.0,12440,11001.0,1439.0,16,2.0,03/06/2021 12:00:00 AM,Agree,Agree
03/06/2021,Louisiana,433045,,,0,0.0,9716,9007.0,709.0,0,0.0,03/07/2021 02:51:40 PM,Not agree,Agree
03/06/2021,Wyoming,54764,46397.0,8367.0,0,0.0,682,682.0,0.0,0,0.0,03/07/2021 02:51:40 PM,Agree,Agree
03/06/2021,Missouri,554583,,,330,111.0,8620,,,9,0.0,03/08/2021 12:00:00 AM,Not agree,Not agree
03/06/2021,Connecticut,285330,265709.0,19621.0,0,0.0,7704,6327.0,1377.0,0,0.0,03/07/2021 02:51:40 PM,Agree,Agree
03/06/2021,New Jersey,810090,718873.0,91217.0,3720,736.0,23557,21160.0,2397.0,36,0.0,03/07/2021 02:51:40 PM,Agree,Agree
03/06/2021,Maine,45583,35843.0,9740.0,176,85.0,706,683.0,23.0,2,0.0,03/08/2021 12:00:00 AM,Agree,Agree
03/06/2021,Oregon,157079,157079.0,0.0,195,-1720.0,2296,2296.0,0.0,3,-15.0,03/07/2021 02:51:40 PM,Agree,Agree
03/06/2021,Rhode Island,122084,,,320,0.0,2540,,,6,0.0,03/06/2021 12:00:00 AM,Not agree,
03/06/2021,Illinois,1197267,1197267.0,0.0,2565,0.0,23002,20750.0,2252.0,56,6.0,03/07/2021 02:51:40 PM,Agree,Agree
03/06/2021,Maryland,386610,,,932,0.0,8458,8254.0,204.0,17,0.0,03/08/2021 12:00:00 AM,,Agree
03/06/2021,Arizona,825744,769382.0,56362.0,1735,538.0,16323,14395.0,1928.0,54,-2.0,03/07/2021 02:51:40 PM,Agree,Agree
03/06/2021,New Hampshire,76695,,,273,89.0,1181,,,3,1.0,03/07/2021 02:51:40 PM,Not agree,Not agree
03/06/2021,Nevada,295960,295960.0,0.0,500,0.0,5036,,,16,0.0,03/07/2021 02:51:40 PM,Agree,
03/06/2021,Kentucky,414024,315531.0,98493.0,737,248.0,7109,6314.0,795.0,16,2.0,03/06/2021 12:00:00 AM,Agree,Agree
03/06/2021,Montana,100842,95336.0,5506.0,186,359.0,1381,1381.0,0.0,2,0.0,03/07/2021 02:51:40 PM,Agree,Agree
03/06/2021,Michigan,698385,633431.0,64954.0,1438,265.0,16745,15751.0,994.0,18,1.0,03/07/2021 12:00:00 AM,Agree,Agree
03/06/2021,Delaware,88641,84253.0,4388.0,249,26.0,1647,1498.0,149.0,4,0.0,03/08/2021 12:00:00 AM,Agree,Agree
03/06/2021,Nebraska,203542,,,211,0.0,2113,,,1,0.0,03/08/2021 12:00:00 AM,Not agree,Not agree
03/06/2021,South Carolina,530861,452005.0,78856.0,1238,420.0,8689,,,21,5.0,03/06/2021 12:00:00 AM,Agree,Not agree
03/06/2021,California,3497578,3497578.0,0.0,4452,0.0,53464,53464.0,0.0,270,0.0,03/08/2021 12:00:00 AM,Agree,Agree
03/06/2021,Idaho,172931,139874.0,33057.0,104,243.0,1879,1652.0,227.0,3,0.0,03/07/2021 02:51:40 PM,Agree,Agree
03/06/2021,Ohio,977736,835856.0,141880.0,1506,507.0,17656,17656.0,0.0,0,0.0,03/07/2021 02:51:40 PM,Agree,Agree
03/06/2021,Alabama,498679,393930.0,104749.0,392,119.0,10679,8537.0,2142.0,18,4.0,03/06/2021 12:00:00 AM,Agree,Agree
03/06/2021,Massachusetts,589931,557802.0,32129.0,1722,227.0,16453,16120.0,333.0,33,0.0,03/08/2021 12:00:00 AM,Agree,Agree
03/06/2021,Florida,1906049,,,4023,862.0,32671,,,91,7.0,03/06/2021 12:00:00 AM,Not agree,Not agree
03/06/2021,Oklahoma,435419,344255.0,91164.0,332,88.0,6991,5947.0,1044.0,19,6.0,03/07/2021 12:00:00 AM,Agree,Agree
03/06/2021,Alaska,57088,,,129,0.0,328,,,0,0.0,03/06/2021 12:00:00 AM,,
03/06/2021,Washington,343687,,,765,94.0,5041,,,0,0.0,03/06/2021 12:00:00 AM,,
03/06/2021,Mississippi,298946,185148.0,113798.0,201,113.0,7074,4918.0,2156.0,5,4.0,03/08/2021 12:00:00 AM,Agree,Agree
03/07/2021,Utah,374850,374850.0,0.0,412,0.0,1976,1920.0,56.0,1,0.0,03/08/2021 02:47:36 PM,Agree,Agree
03/07/2021,Tennessee,775702,649766.0,125936.0,1233,389.0,11543,9278.0,2265.0,9,3.0,03/06/2021 12:00:00 AM,Agree,Agree
03/07/2021,Indiana,668278,,,759,0.0,12703,12310.0,393.0,10,0.0,03/07/2021 12:00:00 AM,Not agree,Agree
03/07/2021,Ohio,978471,836358.0,142113.0,735,233.0,17656,17656.0,0.0,0,0.0,03/08/2021 02:47:36 PM,Agree,Agree
03/07/2021,Pennsylvania,954784,819172.0,135612.0,1538,197.0,24349,,,32,31.0,03/07/2021 12:00:00 AM,Agree,Not agree
03/07/2021,Iowa,339574,,,316,58.0,5558,,,6,6.0,03/08/2021 02:47:36 PM,Not agree,Not agree
03/07/2021,New Mexico,186922,,,180,0.0,3692,,,12,9.0,03/09/2021 12:00:00 AM,,Not agree
03/07/2021,Colorado,445368,417542.0,27826.0,892,68.0,5989,5256.0,733.0,3,-2.0,03/07/2021 12:00:00 AM,Agree,Agree
03/07/2021,Oklahoma,435667,344428.0,91239.0,248,75.0,7001,5956.0,1045.0,10,1.0,03/08/2021 12:00:00 AM,Agree,Agree
03/07/2021,Kansas,295861,239988.0,55873.0,0,165.0,4812,,,0,1.0,03/08/2021 02:47:36 PM,Agree,
03/07/2021,West Virginia,133445,106629.0,26816.0,155,39.0,2325,,,2,0.0,03/08/2021 02:47:36 PM,Agree,Not agree
03/07/2021,Massachusetts,591356,559083.0,32273.0,1425,144.0,16479,16145.0,334.0,26,1.0,03/09/2021 12:00:00 AM,Agree,Agree
03/07/2021,South Dakota,113589,,,211,54.0,1900,1542.0,358.0,2,-1.0,03/08/2021 02:47:36 PM,,Agree
03/07/2021,Florida,1909538,,,3489,787.0,32729,,,58,7.0,03/07/2021 12:00:00 AM,Not agree,Not agree
03/07/2021,New York,942268,,,3282,0.0,18228,,,27,0.0,03/08/2021 02:47:36 PM,Not agree,Not agree
03/07/2021,California,3501394,3501394.0,0.0,3816,0.0,53722,53722.0,0.0,258,0.0,03/09/2021 12:00:00 AM,Agree,Agree
03/07/2021,Rhode Island,122348,,,264,0.0,2540,,,0,0.0,03/07/2021 12:00:00 AM,Not agree,
03/07/2021,Wisconsin,621654,566693.0,54961.0,377,48.0,7106,6481.0,625.0,4,1.0,03/08/2021 02:47:36 PM,Agree,Agree
03/07/2021,Vermont,14913,,,118,2.0,206,,,0,0.0,03/09/2021 12:00:00 AM,Not agree,Not agree
03/07/2021,Maryland,387319,,,709,0.0,8475,8271.0,204.0,17,0.0,03/09/2021 12:00:00 AM,,Agree
03/07/2021,Maine,45718,35924.0,9794.0,135,54.0,706,683.0,23.0,0,0.0,03/09/2021 12:00:00 AM,Agree,Agree
03/07/2021,Nevada,296190,296190.0,0.0,230,0.0,5037,,,1,0.0,03/08/2021 02:47:36 PM,Agree,
03/07/2021,Connecticut,285330,265709.0,19621.0,0,0.0,7704,6327.0,1377.0,0,0.0,03/08/2021 02:47:36 PM,Agree,Agree
03/07/2021,Arizona,827079,770560.0,56519.0,1335,157.0,16328,14403.0,1925.0,5,-3.0,03/08/2021 02:47:36 PM,Agree,Agree
03/07/2021,Idaho,172931,139874.0,33057.0,0,0.0,1879,1652.0,227.0,0,0.0,03/08/2021 02:47:36 PM,Agree,Agree
03/07/2021,Nebraska,203697,,,155,0.0,2113,,,0,0.0,03/09/2021 12:00:00 AM,Not agree,Not agree
03/07/2021,Montana,100914,95390.0,5524.0,72,18.0,1381,1381.0,0.0,0,0.0,03/08/2021 02:47:36 PM,Agree,Agree
03/07/2021,Minnesota,490011,,,895,115.0,6618,6276.0,342.0,4,0.0,03/08/2021 02:47:36 PM,,Agree
03/07/2021,Kentucky,414439,315853.0,98586.0,415,93.0,7124,6328.0,796.0,15,1.0,03/07/2021 12:00:00 AM,Agree,Agree
03/07/2021,Oregon,157285,157285.0,0.0,206,0.0,2296,2296.0,0.0,0,0.0,03/08/2021 02:47:36 PM,Agree,Agree
03/07/2021,New Jersey,812609,720939.0,91670.0,2519,453.0,23574,21177.0,2397.0,17,0.0,03/08/2021 02:47:36 PM,Agree,Agree
03/07/2021,Delaware,88871,84468.0,4403.0,230,15.0,1651,1502.0,149.0,4,0.0,03/09/2021 12:00:00 AM,Agree,Agree
03/07/2021,Virginia,585700,461172.0,124528.0,1163,264.0,9596,8104.0,1492.0,77,63.0,03/07/2021 12:00:00 AM,Agree,Agree
03/07/2021,Michigan,699761,634571.0,65190.0,1376,236.0,16755,15760.0,995.0,10,1.0,03/08/2021 12:00:00 AM,Agree,Agree
03/07/2021,North Carolina,864706,757926.0,106780.0,1308,259.0,12461,11017.0,1444.0,21,5.0,03/07/2021 12:00:00 AM,Agree,Agree
03/07/2021,South Carolina,531965,452753.0,79212.0,1104,356.0,8724,,,35,4.0,03/07/2021 12:00:00 AM,Agree,Not agree
03/07/2021,Wyoming,54764,46397.0,8367.0,0,0.0,682,682.0,0.0,0,0.0,03/08/2021 02:47:36 PM,Agree,Agree
03/07/2021,New Hampshire,76861,,,166,41.0,1184,,,3,1.0,03/08/2021 02:47:36 PM,Not agree,Not agree
03/07/2021,Illinois,1198335,1198335.0,0.0,1068,0.0,23014,20763.0,2251.0,12,-1.0,03/08/2021 02:47:36 PM,Agree,Agree
03/07/2021,Louisiana,433785,,,740,220.0,9748,9033.0,715.0,32,6.0,03/08/2021 02:47:36 PM,Not agree,Agree
03/07/2021,Missouri,554990,,,407,182.0,8630,,,10,0.0,03/09/2021 12:00:00 AM,Not agree,Not agree
03/07/2021,Mississippi,299102,185218.0,113884.0,156,86.0,7074,4918.0,2156.0,0,0.0,03/09/2021 12:00:00 AM,Agree,Agree
03/07/2021,Washington,344407,,,720,207.0,5041,,,0,0.0,03/07/2021 12:00:00 AM,,
03/07/2021,Alaska,57190,,,102,0.0,328,,,0,0.0,03/07/2021 12:00:00 AM,,
03/07/2021,Hawaii,27821,,,47,0.0,442,,,1,0.0,03/08/2021 02:47:36 PM,Not agree,Not agree
03/07/2021,North Dakota,100419,94962.0,5457.0,28,-6.0,1449,,,0,0.0,03/08/2021 02:47:36 PM,Agree,Not agree
03/07/2021,Arkansas,324818,,,165,52.0,5319,,,22,16.0,03/08/2021 02:47:36 PM,Not agree,Not agree
03/07/2021,Georgia,1023487,828336.0,195151.0,1709,770.0,17906,15598.0,2308.0,1,0.0,03/08/2021 02:47:36 PM,Agree,Agree
03/07/2021,Alabama,498932,394149.0,104783.0,253,34.0,10694,8551.0,2143.0,15,1.0,03/07/2021 12:00:00 AM,Agree,Agree
03/07/2021,Texas,2686818,,,2953,618.0,47135,,,78,0.0,03/09/2021 12:00:00 AM,Not agree,Not agree
03/08/2021,Arkansas,324951,,,133,23.0,5343,,,24,17.0,03/09/2021 02:47:41 PM,Not agree,Not agree
03/08/2021,North Dakota,100514,94997.0,5517.0,95,60.0,1449,,,0,0.0,03/09/2021 02:47:41 PM,Agree,Not agree
03/08/2021,New York,944830,,,2562,0.0,18249,,,21,0.0,03/09/2021 02:47:41 PM,Not agree,Not agree
03/08/2021,Colorado,446009,418115.0,27894.0,641,68.0,5990,5257.0,733.0,1,0.0,03/08/2021 12:00:00 AM,Agree,Agree
03/08/2021,New Mexico,187040,,,118,0.0,3695,,,3,0.0,03/10/2021 12:00:00 AM,,Not agree
03/08/2021,Mississippi,299535,185424.0,114111.0,433,227.0,7083,4920.0,2163.0,9,7.0,03/10/2021 12:00:00 AM,Agree,Agree
03/08/2021,Kansas,296451,240480.0,55971.0,590,98.0,4816,,,4,-2.0,03/09/2021 02:47:41 PM,Agree,
03/08/2021,Washington,345018,,,611,144.0,5063,,,22,0.0,03/08/2021 12:00:00 AM,,
03/08/2021,Texas,2689413,,,2595,724.0,47237,,,102,0.0,03/10/2021 12:00:00 AM,Not agree,Not agree
03/08/2021,Massachusetts,592344,559975.0,32369.0,988,96.0,16517,16183.0,334.0,38,0.0,03/10/2021 12:00:00 AM,Agree,Agree
03/08/2021,South Dakota,113596,,,7,-1.0,1901,1543.0,358.0,1,0.0,03/09/2021 02:47:41 PM,,Agree
03/08/2021,Oklahoma,435937,344631.0,91306.0,270,67.0,7007,5960.0,1047.0,6,2.0,03/09/2021 12:00:00 AM,Agree,Agree
03/08/2021,Iowa,339779,,,205,51.0,5559,,,1,1.0,03/09/2021 02:47:41 PM,Not agree,Not agree
03/08/2021,New Jersey,814916,722997.0,91919.0,2307,249.0,23590,21193.0,2397.0,16,0.0,03/09/2021 02:47:41 PM,Agree,Agree
03/08/2021,California,3504652,3504652.0,0.0,3258,0.0,53828,53828.0,0.0,106,0.0,03/10/2021 12:00:00 AM,Agree,Agree
03/08/2021,Maryland,388035,,,716,0.0,8491,8287.0,204.0,16,0.0,03/10/2021 12:00:00 AM,,Agree
03/08/2021,Nevada,296393,296393.0,0.0,203,0.0,5040,,,3,0.0,03/09/2021 02:47:41 PM,Agree,
03/08/2021,Connecticut,287396,267636.0,19760.0,2066,139.0,7725,6347.0,1378.0,21,1.0,03/09/2021 02:47:41 PM,Agree,Agree
03/08/2021,Wyoming,54903,46507.0,8396.0,139,29.0,682,682.0,0.0,0,0.0,03/09/2021 02:47:41 PM,Agree,Agree
03/08/2021,Nebraska,203978,,,281,0.0,2113,,,0,0.0,03/10/2021 12:00:00 AM,Not agree,Not agree
03/08/2021,Delaware,89074,84645.0,4429.0,203,26.0,1655,1506.0,149.0,4,0.0,03/10/2021 12:00:00 AM,Agree,Agree
03/08/2021,South Carolina,532741,453315.0,79426.0,776,214.0,8730,,,6,2.0,03/08/2021 12:00:00 AM,Agree,Not agree
03/08/2021,Montana,100959,95421.0,5538.0,45,14.0,1381,1381.0,0.0,0,0.0,03/09/2021 02:47:41 PM,Agree,Agree
03/08/2021,Rhode Island,122551,,,203,0.0,2542,,,2,0.0,03/08/2021 12:00:00 AM,Not agree,
03/08/2021,North Carolina,865681,758668.0,107013.0,975,233.0,12474,11029.0,1445.0,13,1.0,03/08/2021 12:00:00 AM,Agree,Agree
03/08/2021,Maine,45848,35986.0,9862.0,130,68.0,723,700.0,23.0,17,0.0,03/10/2021 12:00:00 AM,Agree,Agree
03/08/2021,Missouri,555805,,,815,285.0,8640,,,10,0.0,03/10/2021 12:00:00 AM,Not agree,Not agree
03/08/2021,Kentucky,414705,316027.0,98678.0,266,92.0,7139,6340.0,799.0,15,3.0,03/08/2021 12:00:00 AM,Agree,Agree
03/08/2021,Illinois,1199517,1199517.0,0.0,1182,0.0,23020,20767.0,2253.0,6,2.0,03/09/2021 02:47:41 PM,Agree,Agree
03/08/2021,Minnesota,490483,,,472,117.0,6624,6283.0,341.0,6,-1.0,03/09/2021 02:47:41 PM,,Agree
03/08/2021,Virginia,586592,461808.0,124784.0,892,256.0,9683,8117.0,1566.0,87,74.0,03/08/2021 12:00:00 AM,Agree,Agree
03/08/2021,Vermont,15014,,,101,1.0,207,,,1,0.0,03/10/2021 12:00:00 AM,Not agree,Not agree
03/08/2021,Idaho,173309,140147.0,33162.0,378,105.0,1890,1660.0,230.0,11,3.0,03/09/2021 02:47:41 PM,Agree,Agree
03/08/2021,Michigan,701989,636415.0,65574.0,2228,384.0,16773,15778.0,995.0,18,0.0,03/09/2021 12:00:00 AM,Agree,Agree
03/08/2021,Arizona,827862,771249.0,56613.0,783,94.0,16328,14403.0,1925.0,0,0.0,03/09/2021 02:47:41 PM,Agree,Agree
03/08/2021,Oregon,157515,157515.0,0.0,230,0.0,2298,2298.0,0.0,2,0.0,03/09/2021 02:47:41 PM,Agree,Agree
03/08/2021,Wisconsin,621842,566871.0,54971.0,188,10.0,7106,6481.0,625.0,0,0.0,03/09/2021 02:47:41 PM,Agree,Agree
03/08/2021,Louisiana,434289,,,504,175.0,9758,9044.0,714.0,10,-1.0,03/09/2021 02:47:41 PM,Not agree,Agree
03/08/2021,New Hampshire,77060,,,199,71.0,1184,,,0,0.0,03/09/2021 02:47:41 PM,Not agree,Not agree
03/08/2021,Indiana,668765,,,487,0.0,12710,12315.0,395.0,7,2.0,03/08/2021 12:00:00 AM,Not agree,Agree
03/08/2021,Tennessee,776451,650240.0,126211.0,749,275.0,11547,9279.0,2268.0,4,3.0,03/07/2021 12:00:00 AM,Agree,Agree
03/08/2021,Alabama,499487,394574.0,104913.0,555,130.0,10711,8563.0,2148.0,17,5.0,03/08/2021 12:00:00 AM,Agree,Agree
03/08/2021,Florida,1914073,,,4535,1301.0,32788,,,59,5.0,03/08/2021 12:00:00 AM,Not agree,Not agree
03/08/2021,Alaska,57280,,,90,0.0,329,,,1,0.0,03/08/2021 12:00:00 AM,,
03/08/2021,Georgia,1024931,829077.0,195854.0,1444,703.0,17948,15640.0,2308.0,42,0.0,03/09/2021 02:47:41 PM,Agree,Agree
03/08/2021,Utah,375109,375109.0,0.0,259,0.0,1977,1921.0,56.0,1,0.0,03/09/2021 02:47:41 PM,Agree,Agree
03/08/2021,Hawaii,27862,,,41,0.0,442,,,0,0.0,03/09/2021 02:47:41 PM,Not agree,Not agree
03/08/2021,West Virginia,133627,106770.0,26857.0,182,41.0,2325,,,0,0.0,03/09/2021 02:47:41 PM,Agree,Not agree
03/08/2021,Pennsylvania,956196,820417.0,135779.0,1412,167.0,24356,,,7,6.0,03/08/2021 12:00:00 AM,Agree,Not agree
03/08/2021,Ohio,979725,837216.0,142509.0,1254,396.0,17656,17656.0,0.0,0,0.0,03/09/2021 02:47:41 PM,Agree,Agree
03/09/2021,North Dakota,100615,95029.0,5586.0,101,69.0,1452,,,3,0.0,03/10/2021 02:58:31 PM,Agree,Not agree
03/09/2021,Georgia,1026692,830114.0,196578.0,1761,724.0,17978,15647.0,2331.0,30,23.0,03/10/2021 02:58:31 PM,Agree,Agree
03/09/2021,Indiana,669350,,,585,0.0,12728,12332.0,396.0,18,1.0,03/09/2021 12:00:00 AM,Not agree,Agree
03/09/2021,Iowa,340336,,,557,162.0,5574,,,15,15.0,03/10/2021 02:58:31 PM,Not agree,Not agree
03/09/2021,Alaska,57370,,,90,0.0,329,,,0,0.0,03/09/2021 12:00:00 AM,,
03/09/2021,Colorado,446816,418723.0,28093.0,807,199.0,5997,5264.0,733.0,7,0.0,03/09/2021 12:00:00 AM,Agree,Agree
03/09/2021,Pennsylvania,959195,822466.0,136729.0,2999,950.0,24396,,,40,12.0,03/09/2021 12:00:00 AM,Agree,Not agree
03/09/2021,Oklahoma,436419,345001.0,91418.0,482,112.0,7017,5966.0,1051.0,10,4.0,03/10/2021 12:00:00 AM,Agree,Agree
03/09/2021,Hawaii,27903,,,41,0.0,442,,,0,0.0,03/10/2021 02:58:31 PM,Not agree,Not agree
03/09/2021,Arkansas,325383,,,432,191.0,5357,,,14,8.0,03/10/2021 02:58:31 PM,Not agree,Not agree
03/09/2021,Utah,375669,375669.0,0.0,560,0.0,1990,1934.0,56.0,13,0.0,03/10/2021 02:58:31 PM,Agree,Agree
03/09/2021,New Mexico,187238,,,198,0.0,3714,,,19,0.0,03/11/2021 12:00:00 AM,,Not agree
03/09/2021,North Carolina,867109,759565.0,107544.0,1428,531.0,12491,11042.0,1449.0,17,4.0,03/09/2021 12:00:00 AM,Agree,Agree
03/09/2021,Idaho,173790,140470.0,33320.0,481,158.0,1892,1661.0,231.0,2,1.0,03/10/2021 02:58:31 PM,Agree,Agree
03/09/2021,Connecticut,288145,268214.0,19931.0,749,171.0,7739,6360.0,1379.0,14,1.0,03/10/2021 02:58:31 PM,Agree,Agree
03/09/2021,Oregon,158007,158007.0,0.0,492,0.0,2303,2303.0,0.0,5,0.0,03/10/2021 02:58:31 PM,Agree,Agree
03/09/2021,Nevada,296822,296822.0,0.0,429,0.0,5054,,,14,0.0,03/10/2021 02:58:31 PM,Agree,
03/09/2021,South Carolina,533361,453760.0,79601.0,620,175.0,8733,,,3,0.0,03/09/2021 12:00:00 AM,Agree,Not agree
03/09/2021,Michigan,704211,638262.0,65949.0,2222,375.0,16784,15789.0,995.0,11,0.0,03/10/2021 12:00:00 AM,Agree,Agree
03/09/2021,Arizona,828425,771754.0,56671.0,563,58.0,16326,14404.0,1922.0,-2,-3.0,03/10/2021 02:58:31 PM,Agree,Agree
03/09/2021,Illinois,1201027,1201027.0,0.0,1510,0.0,23039,20781.0,2258.0,19,5.0,03/10/2021 02:58:31 PM,Agree,Agree
03/09/2021,Louisiana,434926,,,637,233.0,9769,9050.0,719.0,11,5.0,03/10/2021 02:58:31 PM,Not agree,Agree
03/09/2021,Kentucky,415407,316389.0,99018.0,702,340.0,7147,6348.0,799.0,8,0.0,03/09/2021 12:00:00 AM,Agree,Agree
03/09/2021,California,3507266,3507266.0,0.0,2614,0.0,53878,53878.0,0.0,50,0.0,03/11/2021 12:00:00 AM,Agree,Agree
03/09/2021,Maryland,388666,,,631,0.0,8515,8311.0,204.0,24,0.0,03/11/2021 12:00:00 AM,,Agree
03/09/2021,Montana,101093,95210.0,5883.0,134,345.0,1385,1385.0,0.0,4,0.0,03/10/2021 02:58:31 PM,Agree,Agree
03/09/2021,Delaware,89190,84754.0,4436.0,116,7.0,1659,1510.0,149.0,4,0.0,03/11/2021 12:00:00 AM,Agree,Agree
03/09/2021,Vermont,15103,,,89,0.0,208,,,1,0.0,03/11/2021 12:00:00 AM,Not agree,Not agree
03/09/2021,Wyoming,54972,46551.0,8421.0,69,25.0,691,691.0,0.0,9,0.0,03/10/2021 02:58:31 PM,Agree,Agree
03/09/2021,New Hampshire,77252,,,192,113.0,1185,,,1,0.0,03/10/2021 02:58:31 PM,Not agree,Not agree
03/09/2021,Wisconsin,622444,567334.0,55110.0,602,139.0,7134,6510.0,624.0,28,-1.0,03/10/2021 02:58:31 PM,Agree,Agree
03/09/2021,Rhode Island,122803,,,252,0.0,2549,,,7,0.0,03/09/2021 12:00:00 AM,Not agree,
03/09/2021,Maine,46043,36112.0,9931.0,195,69.0,723,700.0,23.0,0,0.0,03/11/2021 12:00:00 AM,Agree,Agree
03/09/2021,New Jersey,819042,726395.0,92647.0,4126,728.0,23635,21238.0,2397.0,45,0.0,03/10/2021 02:58:31 PM,Agree,Agree
03/09/2021,Missouri,556426,,,621,252.0,8645,,,5,0.0,03/11/2021 12:00:00 AM,Not agree,Not agree
03/09/2021,Virginia,588129,463522.0,124607.0,1537,-177.0,9790,8162.0,1628.0,107,62.0,03/09/2021 12:00:00 AM,Agree,Agree
03/09/2021,Minnesota,492108,,,734,515.0,6764,6328.0,436.0,2,95.0,03/10/2021 02:58:31 PM,,Agree
03/09/2021,Nebraska,204334,,,356,0.0,2120,,,7,0.0,03/11/2021 12:00:00 AM,Not agree,Not agree
03/09/2021,New York,947737,,,2907,0.0,18283,,,34,0.0,03/10/2021 02:58:31 PM,Not agree,Not agree
03/09/2021,Ohio,981618,838235.0,143383.0,1893,874.0,17825,17825.0,0.0,169,0.0,03/10/2021 02:58:31 PM,Agree,Agree
03/09/2021,West Virginia,133856,106901.0,26955.0,229,98.0,2326,,,1,1.0,03/10/2021 02:58:31 PM,Agree,Not agree
03/09/2021,South Dakota,113753,,,157,33.0,1901,1543.0,358.0,0,0.0,03/10/2021 02:58:31 PM,,Agree
03/09/2021,Texas,2694726,,,5313,1156.0,47315,,,78,0.0,03/11/2021 12:00:00 AM,Not agree,Not agree
03/09/2021,Kansas,296451,240480.0,55971.0,0,0.0,4816,,,0,0.0,03/10/2021 02:58:31 PM,Agree,
03/09/2021,Alabama,500298,395004.0,105294.0,811,381.0,10727,8576.0,2151.0,16,3.0,03/09/2021 12:00:00 AM,Agree,Agree
03/09/2021,Mississippi,299992,185580.0,114412.0,457,301.0,7091,4923.0,2168.0,8,5.0,03/11/2021 12:00:00 AM,Agree,Agree
03/09/2021,Florida,1919028,,,4955,1450.0,32860,,,72,2.0,03/09/2021 12:00:00 AM,Not agree,Not agree
03/09/2021,Washington,345373,,,355,85.0,5077,,,14,0.0,03/09/2021 12:00:00 AM,,
03/09/2021,Massachusetts,593607,560981.0,32626.0,1263,257.0,16551,16217.0,334.0,34,0.0,03/11/2021 12:00:00 AM,Agree,Agree
03/09/2021,Tennessee,777533,650920.0,126613.0,1082,402.0,11556,9286.0,2270.0,9,2.0,03/08/2021 12:00:00 AM,Agree,Agree
03/10/2021,Florida,1924074,,,5046,1299.0,32923,,,63,1.0,03/10/2021 12:00:00 AM,Not agree,Not agree
03/10/2021,West Virginia,134158,107100.0,27058.0,302,103.0,2330,,,4,-1.0,03/11/2021 03:36:21 PM,Agree,Not agree
03/10/2021,Massachusetts,595264,562394.0,32870.0,1657,244.0,16588,16254.0,334.0,37,0.0,03/12/2021 12:00:00 AM,Agree,Agree
03/10/2021,Washington,346065,,,692,168.0,5100,,,23,0.0,03/10/2021 12:00:00 AM,,
03/10/2021,Indiana,670219,,,869,0.0,12743,12346.0,397.0,15,1.0,03/10/2021 12:00:00 AM,Not agree,Agree
03/10/2021,New Mexico,187487,,,249,0.0,3723,,,9,0.0,03/12/2021 12:00:00 AM,,Not agree
